Identifiant;Type d'événement;Ident Type;Lieu de l'événement;Nom Organisme;Type d'organisme;Ident Organisme;Etat;Theme;Style;Catégorie;Genre;Ident Genre;Titre;Texte Début;Texte Milieu;Texte Fin;Commune;Département;Code INSEE;Code Postal;Coordonnées GPS;Date Modification;Jour 1;Jour 2;Jour 3;Jour Du;Jour Au;Jour Min;Jour Max;Mention Gratuit;Mention Payant;Tarif Général;Tarif réduit;Tarif Autre;Photo 1 Chemin;Photo 1 Légende;Photo 1 Crédit;Photo 2 Chemin;Photo 2 Légende;Photo 2 Crédit;Photo 3 Chemin;Photo 3 Légende;Photo 3 Crédit;Age Minimum;Age Maximum;Durée;Mention Complet;Mention Accessible Handicap;Lien Billeterie;Liens Vidéo;Liens Son;Liens Dossiers De Presse;Tags;Groupes;Titre Libre;Texte Libre Court;Texte Libre Long;Groupes Organismes;Nombres Participants;Nombre Exposants;URL Agenda Ouest-France;Groupes Ident;Groupes Organismes Ident;Langues;Langues Ident;Thematiques;Thematiques Ident;Categorie age;Categorie age Ident
6061073;Sport;24;44/Ancenis-Saint-Géréon;association des As, taïchi chuan;Association;133541;V;Loisir;Loisirs et sports;Sport;Autre;118;Stage selfdéfense;;Taï-chi martial. L'art martial créé par les gardes du corps du dernier empereur de Chine. Chin na (art des contrôles articulaires et des pressions sur les points d'acupuncture) dans les techniques du taï-chi style yang (formes yang chengfu et yang luchan).;Dimanche 22 avril, 10h, dimanche 20 mai, 10h et 14h, dimanche 17 juin, 10h, espace Corail, avenue Francis-Robert, Ancenis. Payant. Contact : 06 07 45 18 02, taichichuan.yoga@free.fr, http://taichichuan.yoga.free.fr;Ancenis-Saint-Géréon;44;44003;44150;47.37126, -1.178892;2019-01-15;2018-04-22;2018-05-20;2018-06-17;;;2018-04-22;2018-06-17;non;oui;;;;http://photos.infolocale.fr/infoLocale/annonce/2018/0418/6061073/_1.jpg;"""L'aiguille au fond de la mer""";;;;;;;;;;;;Auditif|Visuel;;;;;;;;;;;;;https://infolocale.ouest-france.fr/ancenis-saint-gereon-44003/agenda/stage-selfdefense_6061073;;;Français|Anglais;fr_FR|en_GB;;;;
6411027;Réunion, assemblée;17;35/Les Portes-du-Coglais;UNC Coglès;Association;133568;V;Pratique;Réunions formations cérémonies;Réunions, conseils, assemblées générales;Assemblée générale;100;UNC Coglès;Assemblée générale.;UNC soldats de France, Opex membres associés. Compte-rendu moral et financier de 2018. Galette des rois, paiement des cotisations. Verre de l’amitié, les conjointes sont invitées.;Samedi 26 janvier, 15h, salle de réunion, place de l’Église, Coglès, Les Portes-du-Coglais.;Les Portes-du-Coglais;35;35191;35460;48.45943, -1.364935;2019-01-15;2019-01-26;;;;;2019-01-26;2019-01-26;non;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/les-portes-du-coglais-35191/agenda/unc-cogles_6411027;;;Français;fr_FR;;;;
6321491;Conférence;30;53/Château-Gontier-sur-Mayenne;CASI 53 (coordination d'associations de solidarité internationale);Association;135516;V;Loisir;Voir visiter;Conférence;Conférence;150;Finances solidaires avec Dominique Lesafre;Conférence.;D. Lesafre, de la SIDI (Solidarité internationale pour le développement et l’investissement) dira avec des acteurs locaux : Cigales, Terre de liens, la Nef, comment l’épargne et l’actionnariat solidaires en France participent à l’accompagnement et au financement d’initiatives au Sud et à l’Est.;Jeudi 8 novembre, 20h, salle d’honneur, mairie, Château-Gontier. Gratuit.;Château-Gontier-sur-Mayenne;53;53062;53200;47.82604, -0.7067647;2019-01-15;2018-11-08;;;;;2018-11-08;2018-11-08;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/chateau-gontier-sur-mayenne-53062/agenda/finances-solidaires-avec-dominique-lesafre_6321491;;;Français;fr_FR;;;;
6259377;Atelier, activité de loisirs;31;85/Les Sables-d'Olonne;M La Danse;Association;137177;V;Loisir;Loisirs et sports;Atelier, activité de loisirs;Cours, inscription;218;Cours de danse de salon avec Marylène à M la danse;;"Première période saison 2018-2019, les mardis : danses en ligne pour tous à 19 h ; Cha-cha-cha (1) débutant à 20 h ; rumba avancé à 21 h. Les mercredis : rock’n’roll (1) débutant à 19 h ; bachata-salsa débutant à 20 h ; valse viennoise et valse anglaise intermédiaire à 21 h.";Mardi 25 septembre, salle polyvalente n° 1 OlonnEspace, 3, allée des Aulnes, Olonne-sur-Mer. Contact : 06 79 52 91 38, mladanse85@gmail.com, http://mladanse.jimdo.com/;Les Sables-d'Olonne;85;85194;85100;46.5364, -1.772783;2019-01-15;2018-09-25;;;;;2018-09-25;2018-09-25;non;non;;;;http://photos.infolocale.fr/infoLocale/annonce/2018/0920/6259377/_1.jpg;;;;;;;;;;;;;Auditif;;;;;;;;;Reprise des cours de danse de salon avec Marylène et M La Danse Marylène Gitton, professeur de danse, bien connue des danseurs du pays des Olonnes, vous invite à la retrouver : - le mardi 15 septembre à la salle polyvalente n° 1 OlonnEspace, 3 allée des Aulnes à Olonne/mer.  De 19h à 20h : Rock n’ roll, niveau débutant  De 20h à 21h : Rock n’ roll, niveau intermédiaire  De 21h à 22h30 : Session Rumba, niveau avancé -le mercredi 16 septembre, au camping Bel Air, 6, chemin de Bel Air au Château d’Olonne.  De 19h à 20h : Paso Doble, niveau débutant  De 20h à 21h : Chachacha, niveau débutant  De 21h à 22h : Boléro et Rumba, niveau intermédiaire Le premier cours d’essai est gratuit sur chacun des horaires (sauf la session de Rumba du niveau avancé). C’est l’occasion de prendre contact avec la danse, le professeur, l’équipe de M La Danse et de vous inscrire. Contact : 02 51 90 87 40    06 84 64 69 02    06 79 52 91 38         mladanse85@gmail.com     magidanse@gmail.com;;;;https://infolocale.ouest-france.fr/les-sables-dolonne-85194/agenda/cours-de-danse-de-salon-avec-marylene-a-m-la-danse_6259377;;;Français;fr_FR;;;;
6247415;Horaire, permanence;7;85/Les Sables-d'Olonne;M La Danse;Association;137177;V;Pratique;Vie quotidienne;Horaires, ouverture, permanence;Horaires;90;Cours de tango Argentin à M la danse;Horaires.;"Première période saison 2018-2019 le jeudi : cours débutant, de 18 h 15 à 19 h 45 ; cours intermédiaire, de 20 h à 21 h 30.";Jeudi 20 septembre, salle d’animation camping Le Bel Air, 6, chemin de Bel Air, Château-d'Olonne. Contact : 06 10 17 78 78, 06 45 82 98 65, mladanse85@gmail.com, http://mladanse.jimdo.com/;Les Sables-d'Olonne;85;85194;85100;46.47258, -1.724887;2019-01-15;2018-09-20;;;;;2018-09-20;2018-09-20;non;non;;;;;;;;;;;;;;;;;Auditif;;;;;;;;;Reprise des cours de danse de salon avec Marylène et M La Danse Marylène Gitton, professeur de danse, bien connue des danseurs du pays des Olonnes, vous invite à la retrouver : - le mardi 15 septembre à la salle polyvalente n° 1 OlonnEspace, 3 allée des Aulnes à Olonne/mer.  De 19h à 20h : Rock n’ roll, niveau débutant  De 20h à 21h : Rock n’ roll, niveau intermédiaire  De 21h à 22h30 : Session Rumba, niveau avancé -le mercredi 16 septembre, au camping Bel Air, 6, chemin de Bel Air au Château d’Olonne.  De 19h à 20h : Paso Doble, niveau débutant  De 20h à 21h : Chachacha, niveau débutant  De 21h à 22h : Boléro et Rumba, niveau intermédiaire Le premier cours d’essai est gratuit sur chacun des horaires (sauf la session de Rumba du niveau avancé). C’est l’occasion de prendre contact avec la danse, le professeur, l’équipe de M La Danse et de vous inscrire. Contact : 02 51 90 87 40    06 84 64 69 02    06 79 52 91 38         mladanse85@gmail.com     magidanse@gmail.com;;;;https://infolocale.ouest-france.fr/les-sables-dolonne-85194/agenda/cours-de-tango-argentin-a-m-la-danse_6247415;;;Français;fr_FR;;;;
6093545;Concert;15;85/Montaigu-Vendée;Les Estivales de la rivière;Équipement (tourisme, culture, sport et loisir);354887;V;Loisir;Concerts, spectacles;Concert, spectacle musical;Autre;168;Les Estivales de la rivière et le Festival l'air d'en rire;;Spectacle musical et familial avec le groupe Triwap. Trois jeunes artistes, à la fois musiciens, comédiens, écrivains, enchaînent les sketchs musicaux dans un spectacle décapant et interactif.;Samedi 29 septembre, 19h, salle Dolia, route de Montaigu, Saint-Georges-de-Montaigu. Payant. Réservation : http://www.airdenrire.fr. Contact : 07 69 78 16 85, estivalesdelariviere@gmail.com, http://www.lesestivales-riviere.fr;Montaigu-Vendée;85;85146;85600;46.95644, -1.306685;2019-01-15;2018-09-29;;;;;2018-09-29;2018-09-29;non;oui;;;;http://photos.infolocale.fr/infoLocale/annonce/2018/0511/6093545/_1.jpg;Les Estivales de la riviere;C.Drapeau;;;;;;;;;;;Auditif|Visuel|Mental|Moteur;;;;;;;;;;;500;;https://infolocale.ouest-france.fr/montaigu-vendee-85146/agenda/les-estivales-de-la-riviere-et-le-festival-lair-den-rire_6093545;;;Français;fr_FR;;;;
6174001;Jeux, concours;29;85/Les Sables-d'Olonne;La Pétanque Olonnaise;Association;354944;V;Loisir;Loisirs et sports;Jeux, concours, rallye;Concours;286;Concours de pétanque en doublette;;"Concours organisé par la pétanque Olonnaise, il est ouvert à tous ; jet du but à 14 h 30.";Vendredi 13 juillet, 14h, allée Pierre-de-Coubertin, Olonne-sur-Mer. Tarif 8€. Contact : 06 80 87 57 61, francis.joly.85@orange.fr;Les Sables-d'Olonne;85;85194;85100;46.53686, -1.77366;2019-01-15;2018-07-13;;;;;2018-07-13;2018-07-13;non;oui;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/les-sables-dolonne-85194/agenda/concours-de-petanque-en-doublette_6174001;;;Français;fr_FR;;;;
6259278;Danser;19;53/Château-Gontier-sur-Mayenne;La Saint-Fortaise;Association;355014;V;Loisir;Danser, vie nocturne;Danser;Soirée dansante;181;Soirée dansante;Orchestre Raymond Marcadet.;Organisée par la pétanque La Saint-Fortaise, dans le cadre de sa soirée choucroute.;Samedi 17 novembre, 20h30, salle Jacques-Brel, route de Molières, Saint-Fort. Payant. Inscription avant le 10 novembre. Contact : 06 42 74 05 86, 06 89 16 04 95, viellececile53@orange.fr;Château-Gontier-sur-Mayenne;53;53062;53200;47.78083, -0.7702927;2019-01-15;2018-11-17;;;;;2018-11-17;2018-11-17;non;oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/chateau-gontier-sur-mayenne-53062/agenda/soiree-dansante_6259278;;;Français;fr_FR;;;;
6067888;Horaire, permanence;7;44/Ancenis-Saint-Géréon;UFC Que Choisir;Association;355113;V;Pratique;Vie quotidienne;Horaires, ouverture, permanence;Permanence;87;UFC Que choisir;Permanence.;Les bénévoles de l'antenne de l'association de défense des consommateurs UFC que choisir reçoivent pour renseigner (sans adhésion) et au besoin défendre (adhésion nécessaire) dans la résolution d'un litige de consommation. Permanence chaque jeudi.;Jeudi 26 avril, 9h à 12h, salle la Bruyère, les Abattoirs, Ancenis.;Ancenis-Saint-Géréon;44;44003;44150;47.36546, -1.177491;2019-01-15;2018-04-26;;;;;2018-04-26;2018-04-26;non;non;;;;http://photos.infolocale.fr/infoLocale/annonce/2018/0423/6067888/_1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/ancenis-saint-gereon-44003/agenda/ufc-que-choisir_6067888;;;Français;fr_FR;;;;
6372659;Horaire, permanence;7;44/Ancenis-Saint-Géréon;UFC Que Choisir;Association;355113;V;Pratique;Vie quotidienne;Horaires, ouverture, permanence;Permanence;87;UFC que choisir;Permanence.;Pour tenir ses permanences le jeudi de 9 h à 12 h, l'UFC que choisir d'Ancenis a besoin de bénévoles. Renseignements lors des permanences.;Jeudi 13, jeudi 20 décembre, 9h à 12h, salle La Bruyère, les Abattoirs, Ancenis.;Ancenis-Saint-Géréon;44;44003;44150;47.36546, -1.177491;2019-01-15;2018-12-13;2018-12-20;;;;2018-12-13;2018-12-20;non;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/ancenis-saint-gereon-44003/agenda/ufc-que-choisir_6372659;;;Français;fr_FR;;;;
6129576;Horaire, permanence;7;44/Ancenis-Saint-Géréon;UFC Que Choisir;Association;355113;V;Pratique;Vie quotidienne;Horaires, ouverture, permanence;Permanence;87;UFC Que Choisir-;Permanence.;Les bénévoles de l'antenne de l'association de défense des consommateurs UFC que choisir vous reçoivent pour vous renseigner (sans adhésion) et au besoin vous défendre (adhésion nécessaire) dans la résolution d'un litige de consommation.pas de permanence en Juillet Août. Reprise jeudi 6 septembre.;Jeudi 28 juin, 9h à 12h, salle La Bruyère, les Abattoirs, Ancenis.;Ancenis-Saint-Géréon;44;44003;44150;47.36546, -1.177491;2019-01-15;2018-06-28;;;;;2018-06-28;2018-06-28;non;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/ancenis-saint-gereon-44003/agenda/ufc-que-choisir_6129576;;;Français;fr_FR;;;;
6192987;Spectacle;21;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Concerts, spectacles;Autres scènes;Autre;177;Rencontre;;Démonstration aquarelle par Domalas.;Mercredi 12 septembre, 14h, médiathèque, square Hervé-Mangon, Carentan-les-Marais. Gratuit. Contact : 02 33 42 74 25, mediatheque@carentan.fr;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-09-12;;;;;2018-09-12;2018-09-12;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/rencontre_6192987;;;Français;fr_FR;;;;
6133906;Animation jeunes;11;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Loisirs et sports;Animation loisirs jeunes;Animation;143;Les racontines;;Des histoires pour tous les enfants de 3 à 6 ans.;Samedi 16 juin, 11h, médiathèque, square Hervé-Mangon, Carentan-les-Marais. Gratuit. Contact : 02 33 42 74 25, mediatheque@carentan.fr;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-06-16;;;;;2018-06-16;2018-06-16;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/les-racontines_6133906;;;Français;fr_FR;;;;
6169884;Atelier, activité de loisirs;31;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Loisirs et sports;Atelier, activité de loisirs;Autre;141;Bibliothèque de rue !;;La médiathèque ira à la rencontre des enfants avec de nombreux livres.;Vendredi 13 juillet, 10h30, square Mac-Auliffe, Carentan-les-Marais. Gratuit. Contact : 02 33 42 74 25, mediatheque@carentan.fr;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-07-13;;;;;2018-07-13;2018-07-13;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/bibliotheque-de-rue_6169884;;;Français;fr_FR;;;;
5993107;Atelier, activité de loisirs;31;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Loisirs et sports;Atelier, activité de loisirs;Autre;141;Atelier d'écriture poétique;;Pour écrire de manière ludique un poème sur le thème de l'arbre. Animé par Claire Page de l'association Mots et Marais.;Mercredi 14 mars, 15h, square Hervé-Mangon, Carentan-les-Marais. Gratuit. Contact et réservation : 02 33 42 74 25, mediatheque@carentan.fr;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-03-14;;;;;2018-03-14;2018-03-14;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/atelier-decriture-poetique_5993107;;;;;;;;
6054597;Animation jeunes;11;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Loisirs et sports;Animation loisirs jeunes;Animation;143;Les bébés lecteurs un moment privilégié pour les moins de 3 ans;Mercredi 18 avril, 10h à 10h30, médiathèque, square Hervé-Mangon, Carentan-les-Marais. Gratuit. Contact : 02 33 42 74 25, mediatheque@carentan.fr;;;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-04-18;;;;;2018-04-18;2018-04-18;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/les-bebes-lecteurs-un-moment-privilegie-pour-les-moins-de-3-ans_6054597;;;Français;fr_FR;;;;
6067039;Atelier, activité de loisirs;31;50/Carentan-les-Marais;Médiathèque;Équipement (tourisme, culture, sport et loisir);342943;V;Loisir;Loisirs et sports;Atelier, activité de loisirs;Autre;141;Kestulis ? le club lecture jeune;;Un moment convivial pour parler de cinéma et de lecture.;Samedi 28 avril, 12h15, square Hervé-Mangon, Carentan-les-Marais. Gratuit. Contact : 02 33 42 74 25, mediatheque@carentan.fr;Carentan-les-Marais;50;50099;50500;49.30325, -1.2478;2019-01-15;2018-04-28;;;;;2018-04-28;2018-04-28;oui;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/carentan-les-marais-50099/agenda/kestulis-le-club-lecture-jeune_6067039;;;Français;fr_FR;;;;
6214822;Journée portes ouvertes;33;85/Les Sables-d'Olonne;M La Danse;Association;137177;V;Loisir;Voir visiter;Portes ouvertes, forums;Portes ouvertes, forums;146;M la danse ouvre ses portes;;Mercredi 5 septembre à partir de 19 h, danses de salon avec Marylène Gitton : cha-cha-cha, rumba, tango, paso doble, rock'n'roll, danses en ligne, etc. salle polyvalente n° 1 OlonnEspace, Olonne-sur-Mer (06 79 52 91 38, 06 84 64 69 02). Portes ouvertes Tango argentin avec Marie-Claude et Guy.;Jeudi 6 septembre, 18h15, salle d’animation camping Le Bel Air, 6, chemin de Bel Air, Château-d'Olonne. Contact : 06 10 17 78 78, 06 45 82 98 65, mladanse85@gmail.com, http://mladanse.jimdo.com;Les Sables-d'Olonne;85;85194;85100;46.47258, -1.724887;2019-01-15;2018-09-06;;;;;2018-09-06;2018-09-06;non;non;;;;;;;;;;;;;;;;;Auditif;;;;;;;;;Reprise des cours de danse de salon avec Marylène et M La Danse Marylène Gitton, professeur de danse, bien connue des danseurs du pays des Olonnes, vous invite à la retrouver : - le mardi 15 septembre à la salle polyvalente n° 1 OlonnEspace, 3 allée des Aulnes à Olonne/mer.  De 19h à 20h : Rock n’ roll, niveau débutant  De 20h à 21h : Rock n’ roll, niveau intermédiaire  De 21h à 22h30 : Session Rumba, niveau avancé -le mercredi 16 septembre, au camping Bel Air, 6, chemin de Bel Air au Château d’Olonne.  De 19h à 20h : Paso Doble, niveau débutant  De 20h à 21h : Chachacha, niveau débutant  De 21h à 22h : Boléro et Rumba, niveau intermédiaire Le premier cours d’essai est gratuit sur chacun des horaires (sauf la session de Rumba du niveau avancé). C’est l’occasion de prendre contact avec la danse, le professeur, l’équipe de M La Danse et de vous inscrire. Contact : 02 51 90 87 40    06 84 64 69 02    06 79 52 91 38         mladanse85@gmail.com     magidanse@gmail.com;;;;https://infolocale.ouest-france.fr/les-sables-dolonne-85194/agenda/m-la-danse-ouvre-ses-portes_6214822;;;Français;fr_FR;;;;
6068302;Cérémonie, commémoration;38;50/Sainte-Mère-Eglise;Association des anciens combattants;Association;137613;V;Pratique;Réunions formations cérémonies;Cérémonie, commémoration, religions;Commémoration;111;8 Mai;;9 h 30 office religieux, 10 h 25 place de l’église formation du défilé, 10 h 30 cérmonie au monument aux morts du cimetière, 10 h 55 dépôt de gerbes au monument signal, 11 h 10 vin d’honneur à la salle des fêtes offert par la municipalité.;Mardi 8 mai, 9h30, église Notre-Dame de la paix, Sainte-Mère-Église.;Sainte-Mère-Eglise;50;50523;50480;49.40871, -1.316236;2019-01-15;2018-05-08;;;;;2018-05-08;2018-05-08;non;non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/sainte-mere-eglise-50523/agenda/8-mai_6068302;;;Français;fr_FR;;;;
6320510;Cérémonie, commémoration;38;50/Sainte-Mère-Eglise;Association des anciens combattants;Association;137613;V;Pratique;Réunions formations cérémonies;Cérémonie, commémoration, religions;Commémoration;111;Commemoration 11 novembre;;10 h messe du souvenir, 11 h place de l'église formation du cortége, 11 h 15 cérémonie au monument aux morts du cimetière, 11 h 40 dépôt de gerbe au monument signal, 11 h 50 salle des fêtes remises de décorations, vin d'honneur offert par la commune.;Dimanche 11 novembre, 10h, église Notre-Dame de la paix, Sainte-Mère-Église.;Sainte-Mère-Eglise;50;50523;50480;49.40871, -1.316236;2019-01-15;2018-11-11;;;;;2018-11-11;2018-11-11;non;non;;;;;;;;;;;;;;;;;;;;;;;Commémoration du centenaire 14-18;;;;;;;https://infolocale.ouest-france.fr/sainte-mere-eglise-50523/agenda/commemoration-11-novembre_6320510;49;;Français;fr_FR;;;;
6280737;Jeux, concours;29;50/Sainte-Mère-Eglise;Association des anciens combattants;Association;137613;V;Loisir;Loisirs et sports;Jeux, concours, rallye;Concours;286;Concours de belote;;Organisé par l'association des anciens combattants. Lots 1re équipe : rôti de boeuf, 2e équipe épaule d'agneau, 3e équipe pintade, 15 et 25e équipe poules-boeuf et porc à se partager. Buvette, crêpes, gêteaux.;Vendredi 12 octobre, 13h30, salle des fetes, Sainte-Mère-Église. Tarif 12 € par équipe.;Sainte-Mère-Eglise;50;50523;50480;49.41409, -1.328066;2019-01-15;2018-10-12;;;;;2018-10-12;2018-10-12;non;oui;;;12 € par équipe;;;;;;;;;;;;;;;;;;;;;;;;;;;https://infolocale.ouest-france.fr/sainte-mere-eglise-50523/agenda/concours-de-belote_6280737;;;Français;fr_FR;;;;
